_id,법원소재지,사건번호,소재지및내역
658d354e0b3dec65eea416cb,서울중앙지방법원,서울중앙지방법원\n2023타경106871,"서울특별시 강남구 광평로19길 15, 108동 11층1106호 (일원동,목련타운)\n[집합건물 철근콘크리트조 134.71㎡]"
658d354e0b3dec65eea416cd,서울중앙지방법원,서울중앙지방법원\n2023타경106888,사용본거지 : 서울특별시 서초구 내곡동 1-593\n[K7 2012년식 승용차]
658d354f0b3dec65eea416cf,서울중앙지방법원,서울중앙지방법원\n2023타경106932,사용본거지 : 서울특별시 서초구 신흥말길 130-4\n[K5 하이브리드 2012년식 승용차]
658d354f0b3dec65eea416d1,서울중앙지방법원,서울중앙지방법원\n2023타경107072,"서울특별시 관악구 양지길 52-1, 105동 15층1502호 (신림동,관악우정하이비젼아파트2단지)\n[집합건물 철근콘크리트구조 84.58㎡]"
658d354f0b3dec65eea416d3,서울중앙지방법원,서울중앙지방법원\n2023타경107195,"서울특별시 관악구 신림로66길 42, 10층1004호 (신림동,신림큐브)\n[집합건물 철근콘크리트구조 13.41㎡]"
658d354f0b3dec65eea416d5,서울중앙지방법원,서울중앙지방법원\n2023타경107386,"서울특별시 강남구 삼성로 436, 5층501호 (대치동,바실리체)\n[집합건물 철근콘크리트구조 44.58㎡]"
658d354f0b3dec65eea416d7,서울중앙지방법원,서울중앙지방법원\n2023타경107515,서울특별시 강남구 청담동 13-12\n[토지 대 315.5㎡]\n서울특별시 강남구 도산대로70길 23\n[건물 철근콘크리트구조 철근콘크리트지붕 4층 근린생활시설 지하1층 215.28㎡ 1층 172.56㎡ 2층 171.78㎡ 3층 165.48㎡ 4층 130.66㎡]
658d354f0b3dec65eea416d9,서울중앙지방법원,서울중앙지방법원\n2023타경107683\n2023타경111378\n(중복),서울특별시 관악구 봉천동 644-19\n[토지 대 175㎡]\n서울특별시 관악구 봉천로23다길 56\n[건물 철근콘크리트구조 (철근)콘크리트지붕 3층 단독주택 지1 91.85㎡ 1층 75.72㎡ 2층 81.51㎡ 3층 80.74㎡ 옥탑1층 10.08㎡(연면적제외)]
658d354f0b3dec65eea416db,서울중앙지방법원,서울중앙지방법원\n2023타경107690,"서울특별시 관악구 관천로11길 95, 2층202호 (신림동,엠엘쉐르빌)\n[집합건물 철근콘크리트구조 38.42㎡]"
658d354f0b3dec65eea416dd,서울중앙지방법원,서울중앙지방법원\n2023타경107713,"서울특별시 중구 청계천로 400, 101동 32층3210호 (황학동,롯데캐슬 베네치아)\n[집합건물 일반철골구조 84.97㎡]"
658d354f0b3dec65eea416df,서울중앙지방법원,서울중앙지방법원\n2023타경107720,서울특별시 중구 신당동 432-1234\n[토지 대 102㎡ 갑구 8번 박상현 7분의2 지분 전부]\n서울특별시 중구 동호로11길 108-7\n[건물 연와조 슬래브지붕2층주택 1층 39.11㎡ 2층 39.11㎡ 갑구6번 박상현 7분의2 지분 전부]
658d354f0b3dec65eea416e1,서울중앙지방법원,서울중앙지방법원\n2023타경107812,"서울특별시 종로구 평창동 416-17\n[토지 대 466㎡ 갑구 2번 최상미 지분 2분의 1 전부]\n서울특별시 종로구 평창42길 35\n[건물 철근콘크리트조 평경사슬래브지붕 2층 단독주택 및 근린생활시설 1층 138.43㎡ 2층 118.78㎡ 지층 113.40㎡ 용도내역:1,2층 주택 지층-주택 52.36㎡, 근린생활시설(사무소)61.04㎡ 갑구 1번 최상미 지분 2분의 1 전부]"
658d354f0b3dec65eea416e3,서울중앙지방법원,서울중앙지방법원\n2023타경107911\n2023타경107966\n(중복),"서울특별시 서초구 동산로19길 20, 4층402호 (양재동,꾸메빌)\n[집합건물 철근콘크리트구조 41.96㎡]"
658d354f0b3dec65eea416e5,서울중앙지방법원,서울중앙지방법원\n2023타경108075,"서울특별시 강남구 학동로68길 29, 115동 16층1602호 (삼성동,삼성동 힐스테이트1 단지)\n[집합건물 철근콘크리트구조 84.236㎡]"
658d354f0b3dec65eea416e7,서울중앙지방법원,서울중앙지방법원\n2023타경108204,"서울특별시 관악구 난곡로63길 26, 9층902호 (신림동,삼성 아파트)\n[집합건물 철근콘크리트구조 69.29㎡ 갑구 1번 채움산업개발 주식회사 지분 294분의 16.33 전부]"
658d354f0b3dec65eea416e9,서울중앙지방법원,서울중앙지방법원\n2023타경108280,"서울특별시 강남구 역삼동 779-1\n[토지 대 313.6㎡]\n서울특별시 강남구 도곡로37길 38 (역삼동,스타빌딩1)\n[건물 철근콘크리트구조 평스라브지붕 6층 제2종근린생활시설,단독주택 지1층 129.01㎡ 1층 139.47㎡ 2층 150㎡ 3층 150㎡ 4층 150㎡ 5층 93.34㎡ 6층 69.43㎡ 옥탑2층 13.42㎡(연면적 제외) 옥탑1층 13.42㎡(연면적 제외)]"
658d354f0b3dec65eea416eb,서울중앙지방법원,서울중앙지방법원\n2023타경108334,사용본거지 : 서울특별시 서초구 신흥말길 130-4\n[BMW X5 xDrive30d 2015년식 승용차]
658d354f0b3dec65eea416ed,서울중앙지방법원,서울중앙지방법원\n2023타경108358,"서울특별시 서초구 반포대로 275, 124동 26층2601호 (반포동,래미안퍼스티지)\n[집합건물 철근콘크리트구조 222.15㎡]"
658d354f0b3dec65eea416ef,서울중앙지방법원,서울중앙지방법원\n2023타경108440,"서울특별시 동작구 사당로17길 111, 1동 9층906호 (사당동,현대아파트)\n[집합건물 철근콘크리트조 120.03㎡]"
658d354f0b3dec65eea416f1,서울중앙지방법원,서울중앙지방법원\n2023타경108495,"서울특별시 동작구 양녕로22다길 27, 4층402호\n[집합건물 철근콘크리트조 44.92㎡]"
658d354f0b3dec65eea416f3,서울중앙지방법원,서울중앙지방법원\n2023타경108570,"서울특별시 종로구 평창문화로 142, 1층103호 (평창동,엘리시아)\n[집합건물 철근콘크리트구조 213.07㎡]"
658d354f0b3dec65eea416f5,서울중앙지방법원,서울중앙지방법원\n2023타경108655,"서울특별시 동작구 국사봉10길 62-4, 2층203호\n[집합건물 철근콘크리트구조 29.85㎡]"
658d354f0b3dec65eea416f7,서울중앙지방법원,서울중앙지방법원\n2023타경108938\n2023타경108709\n(중복),"서울특별시 서초구 남부순환로 2183, 102동 15층1503호 (방배동,방배래미안타워)\n[집합건물 철근콘크리트구조 134.96㎡]"
658d354f0b3dec65eea416f9,서울중앙지방법원,서울중앙지방법원\n2023타경109085,"서울특별시 서초구 서초대로 13, 1동 11층1103호 (방배동,방배마에스트로)\n[집합건물 철골철근콘크리트구조 공동주택(아파트) 35.3700㎡]"
658d354f0b3dec65eea416fb,서울중앙지방법원,서울중앙지방법원\n2023타경109092,"서울특별시 강남구 영동대로142길 25, 15층1501호 (청담동,청담아이파크)\n[집합건물 철근 콘크리트조 110.14㎡]"
658d354f0b3dec65eea416fd,서울중앙지방법원,서울중앙지방법원\n2023타경109139,"서울특별시 관악구 조원로23길 5, 지하층비02호\n[집합건물 알.씨조 59.28㎡]"
658d354f0b3dec65eea416ff,서울중앙지방법원,서울중앙지방법원\n2023타경109245,"서울특별시 강남구 선릉로69길 19, 112동 11층1102호 (역삼동,역삼래미안)\n[집합건물 철근콘크리트조 59.53㎡]"
658d354f0b3dec65eea41701,서울중앙지방법원,서울중앙지방법원\n2023타경109344,"서울특별시 동작구 남부순환로265길 13, 6층601호 (사당동,기쁨채)\n[집합건물 철근콘크리트구조 57.43㎡]"
658d354f0b3dec65eea41703,서울중앙지방법원,서울중앙지방법원\n2023타경109351,서울특별시 동작구 사당동 419-152 씨에스하우스 3층305호\n[집합건물 철근콘크리트구조 17.09㎡]
658d354f0b3dec65eea41705,서울중앙지방법원,서울중앙지방법원\n2023타경109368,"서울특별시 관악구 국회단지길 64, 3층302호 (봉천동,나무그늘빌)\n[집합건물 철근콘크리트구조 29.97㎡]"
658d354f0b3dec65eea41707,서울중앙지방법원,서울중앙지방법원\n2023타경109597,"서울특별시 관악구 은천로35라길 25, 2층203호 (봉천동,프라임21)\n[집합건물 철근콘크리트구조 32.46㎡]"
658d354f0b3dec65eea41709,서울중앙지방법원,서울중앙지방법원\n2023타경109627,"서울특별시 서초구 반포대로23길 64-7, 비동 1층102호 (서초동,삼성홈스테이)\n[집합건물 철근콘크리트구조 29.96㎡]"
658d354f0b3dec65eea4170b,서울중앙지방법원,서울중앙지방법원\n2023타경109696,서울특별시 동작구 사당동 419-152 씨에스하우스 4층405호\n[집합건물 철근콘크리트구조 17.09㎡]
658d354f0b3dec65eea4170d,서울중앙지방법원,서울중앙지방법원\n2023타경109931,"서울특별시 관악구 낙성대역10길 21, 1층102호 (봉천동,대호리치빌)\n[집합건물 철근콘크리트조 68.74㎡]"
658d354f0b3dec65eea4170f,서울중앙지방법원,서울중앙지방법원\n2023타경109979,"서울특별시 종로구 종로31길 43, 10층1001호 (인의동,루비온오피스텔)\n[집합건물 철근콘크리트구조 18.2㎡]"
658d354f0b3dec65eea41711,서울중앙지방법원,서울중앙지방법원\n2023타경110016,"서울특별시 서초구 반포대로5길 65, 101동 4층403호 (서초동,아이파크빌)\n[집합건물 철근콘크리트 벽식조 179.28㎡]"
658d354f0b3dec65eea41713,서울중앙지방법원,서울중앙지방법원\n2023타경110030,"서울특별시 관악구 남부순환로156길 40, 2층202호\n[집합건물 철근콘크리트조 54.65㎡]"
658d35500b3dec65eea41715,서울중앙지방법원,서울중앙지방법원\n2023타경110160,"서울특별시 서초구 고무래로10길 39, 3층306호 (반포동,엠브이아파트)\n[집합건물 철근콘크리트 벽식구조 83.40㎡]"
658d35500b3dec65eea41717,서울중앙지방법원,서울중앙지방법원\n2023타경110214\n2023타경4982\n(중복),"서울특별시 관악구 조원로13길 23, 101동 8층804호 (신림동,동훈씨디아이아파트)\n[집합건물 철근콘크리트구조 84.31㎡]"
658d35500b3dec65eea41719,서울중앙지방법원,서울중앙지방법원\n2023타경110238,"서울특별시 관악구 남현1가길 22, 지1층비6호 (남현동,관악산센텀아파트)\n[집합건물 철근콘크리트구조 26.67㎡]"
658d35500b3dec65eea4171b,서울중앙지방법원,서울중앙지방법원\n2023타경110306,사용본거지 : 서울특별시 서초구 원터3길 원지동 401-5\n[BMW 520d 2016년식 승용차]
658d35500b3dec65eea4171d,서울중앙지방법원,서울중앙지방법원\n2023타경110351,"서울특별시 종로구 평창23길 5, 1층101호\n[집합건물 철근콘트리트조 187.25㎡]"
658d35500b3dec65eea4171f,서울중앙지방법원,서울중앙지방법원\n2023타경110573\n2023타경111712\n(중복),사용본거지 : 서울특별시 서초구 원터1길 8\n[GV80 2020년식 승용차]
658d35500b3dec65eea41721,서울중앙지방법원,서울중앙지방법원\n2023타경111286,사용본거지 : 서울특별시 서초구 양재대로12길 36\n[마이티하이내장탑차 2017년식 화물차]
658d35500b3dec65eea41723,서울중앙지방법원,서울중앙지방법원\n2023타경112579,사용본거지 : 서울특별시 서초구 신흥말길 1-593\n[셀토스 2020년식 승용차]
658d35500b3dec65eea41725,서울중앙지방법원,서울중앙지방법원\n2023타경112951,"사용본거지 : 서울 동작구 장승배기로22길 50 장승배기로22길 402호 (노량진동, 그린아트)\n[트레일블레이저 1.35 TURBO FWD 2022년식 승용차]"
658d35500b3dec65eea41727,서울중앙지방법원,서울중앙지방법원\n2023타경113107,사용본거지 : 서울특별시 서초구 원터3길 401-5\n[쏘렌토 2015년식 승용차]
658d35500b3dec65eea41729,서울중앙지방법원,서울중앙지방법원\n2023타경113725\n2023타경114995\n(중복),사용본거지 : 서울특별시 서초구 원터3길 6\n[718 박스터 GTS 2018년식 승용차]
658d35500b3dec65eea4172b,서울중앙지방법원,서울중앙지방법원\n2023타경113978,"서울특별시 관악구 법원단지12길 24, 107동 3층301호 (신림동,찬솔팰리스)\n[집합건물 철근콘크리트구조 48.7㎡]"
658d35500b3dec65eea4172d,서울동부지방법원,서울동부지방법원\n2021타경1593,"서울특별시 광진구 광나루로56길 85, 4층시009호 (구의동,테크노-마트21)\n[집합건물 철골철근콘크리트조 13.12㎡]"
658d35500b3dec65eea4172f,서울동부지방법원,서울동부지방법원\n2021타경1593,"서울특별시 광진구 광나루로56길 85, 4층시016호 (구의동,테크노-마트21)\n[집합건물 철골철근콘크리트조 13.12㎡]"
658d35500b3dec65eea41731,서울동부지방법원,서울동부지방법원\n2021타경2527\n2022타경1385\n(중복)\n2021타경51864\n2021타경53242\n(병합),"서울특별시 강동구 양재대로124길 49-5, 2층205호 (길동,길동애드하우징)\n[집합건물 철근콘크리트구조 28.37㎡]"
658d35500b3dec65eea41733,서울동부지방법원,서울동부지방법원\n2021타경2527\n2022타경1385\n(중복)\n2021타경51864\n2021타경53242\n(병합),"서울특별시 강동구 양재대로124길 49-5, 6층602호 (길동,길동애드하우징)\n[집합건물 철근콘크리트구조 22.35㎡]"
658d35500b3dec65eea41735,서울동부지방법원,서울동부지방법원\n2021타경55637,"서울특별시 광진구 용마산로3길 79, 2층201호 (중곡동,아성뜨란채)\n[집합건물 철근콘크리트구조 31.03㎡]"
658d35500b3dec65eea41737,서울동부지방법원,서울동부지방법원\n2021타경56159,"서울특별시 송파구 가락로36길 13, 2층204호\n[집합건물 철근콘크리트구조 33.355㎡]"
658d35510b3dec65eea41739,서울동부지방법원,서울동부지방법원\n2022타경702,"서울특별시 광진구 천호대로137길 18, 지하층비101호 (구의동,세원그린빌)\n[집합건물 철근콘크리트구조 41.68 ㎡]"
658d35510b3dec65eea4173b,서울동부지방법원,서울동부지방법원\n2022타경2241,"서울특별시 강동구 아리수로50길 50, 203동 14층1401호 (고덕동,래미안힐스테이트고덕)\n[집합건물 철근콘크리트구조 84.90㎡ 공유자지분 중 2분의 1 여성록 지분]"
658d35510b3dec65eea4173d,서울동부지방법원,서울동부지방법원\n2022타경2401,"서울특별시 강동구 천호대로 1120, 7층701호 (성내동,엘아이지건영리가주상복합)\n[집합건물 철근콘크리트구조 125.35㎡]"
658d35510b3dec65eea4173f,서울동부지방법원,서울동부지방법원\n2022타경2647,"서울특별시 송파구 충민로 181, 4층412호 (장지동,로체프라자)\n[집합건물 철근콘크리트구조 41.714㎡]"
658d35510b3dec65eea41741,서울동부지방법원,서울동부지방법원\n2022타경2753,"서울특별시 송파구 송이로17길 34, 에이동 1층101호 (가락동,현대연립)\n[집합건물 벽돌조 157.21㎡]"
658d35510b3dec65eea41743,서울동부지방법원,서울동부지방법원\n2022타경2869,"서울특별시 강동구 성안로7길 23, 2층201호\n[집합건물 철근콘크리트조 55.61㎡]"
658d35510b3dec65eea41745,서울동부지방법원,서울동부지방법원\n2022타경51045,"서울특별시 광진구 용마산로8다길 20-2, 2층202호 (중곡동,헤라힐스)\n[집합건물 철근콘크리트구조 26.32㎡]"
658d35510b3dec65eea41747,서울동부지방법원,서울동부지방법원\n2022타경53089,"서울특별시 송파구 송이로 88, 3동 1층101호 (가락동,가락대림아파트)\n[집합건물 철근콘크리트조 84.11㎡]"
658d35510b3dec65eea41749,서울동부지방법원,서울동부지방법원\n2022타경55887,"서울특별시 송파구 오금로57길 10, 104동 2층201호 (거여동,성우스타팰리스)\n[집합건물 철근콘크리트구조 59.4㎡]"
658d35510b3dec65eea4174b,서울동부지방법원,서울동부지방법원\n2022타경56088,"서울특별시 송파구 오금로57길 9-19, 3층301호 (거여동,드림리치빌 2호)\n[집합건물 철근콘크리트구조 37.62㎡]"
658d35510b3dec65eea4174d,서울동부지방법원,서울동부지방법원\n2022타경56170,"서울특별시 광진구 영화사로11길 34, 지1층비01호 (구의동,진연빌)\n[집합건물 철근콘크리트조 26.32㎡]"
658d35510b3dec65eea4174f,서울동부지방법원,서울동부지방법원\n2022타경56729,"서울특별시 강동구 천중로44길 13, 102동 5층502호 (길동,강남리치빌)\n[집합건물 철근콘크리트구조 29.24㎡]"
658d35510b3dec65eea41751,서울동부지방법원,서울동부지방법원\n2022타경56965,"서울특별시 강동구 성안로27길 63-14, 6층602호 (천호동,주성아파텔)\n[집합건물 철근콘크리트구조 28.995㎡]"
658d35510b3dec65eea41753,서울동부지방법원,서울동부지방법원\n2022타경56989\n2022타경57869\n(중복),"서울특별시 송파구 중대로 24, 228동 7층702호 (문정동,올림픽훼밀리타운아파트)\n[집합건물 철근콘크리트조 84.705㎡]"
658d35510b3dec65eea41755,서울동부지방법원,서울동부지방법원\n2022타경57388,"서울특별시 강동구 천중로27길 24-7, 비동 3층303호 (천호동,씨팰리스4차)\n[집합건물 철근콘크리트구조 38.66㎡]"
658d35510b3dec65eea41757,서울동부지방법원,서울동부지방법원\n2023타경50407,"서울특별시 성동구 무학봉길 76, 101동 3층304호 (하왕십리동,하왕십리신영지웰)\n[집합건물 철근콘크리트구조 84.981㎡]"
658d35510b3dec65eea41759,서울서부지방법원,서울서부지방법원\n2021타경1946,서울특별시 용산구 갈월동 7-190\n[토지 대 355.4㎡]\n서울특별시 용산구 갈월동 8-59\n[토지 대 2.3㎡]\n서울특별시 용산구 한강대로98길 9\n[건물 석조 및 연와조평옥개2계건주택 1층138.35㎡ 2층105.69㎡ 지하실168.60㎡]
658d35510b3dec65eea4175b,서울서부지방법원,서울서부지방법원\n2021타경55233,"서울특별시 서대문구 문화촌길 6-24, 104동 6층605호 (홍제동,문화촌현대아파트)\n[집합건물 철근콘크리트조벽식구조 59.94㎡]"
658d35510b3dec65eea4175d,서울서부지방법원,서울서부지방법원\n2021타경56489,"서울특별시 마포구 구룡길 19, 2층에이211호 (상암동,상암한화오벨리스크)\n[집합건물 철근콘크리트구조 19.93㎡]"
658d35510b3dec65eea4175f,서울서부지방법원,서울서부지방법원\n2022타경1479\n2022타경94\n2022타경1639\n(중복),서울특별시 서대문구 홍제동 266-214\n[토지 대 106㎡ 갑구 6번 32분의 8 오진수 지분 전부]\n서울특별시 서대문구 홍제동 266-214 1호\n[건물 1호 벽돌조 슬래브지붕 2층 주택 1층 29.11㎡ 2층 25.66㎡ 지층 5.04㎡]
658d35520b3dec65eea41761,서울서부지방법원,서울서부지방법원\n2022타경2489,"서울특별시 은평구 응암로34길 12-7, 5층502호 (응암동,호안빌)\n[집합건물 철근콘크리트구조 27.22㎡]"
658d35520b3dec65eea41763,서울서부지방법원,서울서부지방법원\n2022타경2496,"서울특별시 은평구 구산동 7-9\n[토지 대 147.8㎡ 갑구 39번 147.8분의 12.3165 최준호 지분 전부, 147.8분의 12.3165 최은혜 지분 전부]\n서울특별시 은평구 서오릉로11길 18-2\n[건물 벽돌조 평슬래브 2층 단독주택 1층 73.69㎡ 2층 73.69㎡ 3층 73.69㎡ 갑구 38번 221.07분의 18.4225 최준호 지분 전부, 221.07분의 18.4225 최은혜 지분 전부]"
658d35520b3dec65eea41765,서울서부지방법원,서울서부지방법원\n2022타경2700,"서울특별시 은평구 백련산로 121, 104동 2층201호 (응암동,세영스카이타운)\n[집합건물 철근콘크리트구조 29.72㎡]"
658d35520b3dec65eea41767,서울서부지방법원,서울서부지방법원\n2022타경3031,"서울특별시 은평구 통일로 780, 8동 4층403호 (불광동,미성아파트)\n[집합건물 철근콩크리트조 125.75㎡]"
658d35520b3dec65eea41769,서울서부지방법원,서울서부지방법원\n2022타경3048\n2023타경58304\n(중복),"서울특별시 은평구 진관1로 21-35, 9층914호 (진관동,어드벤스힐오피스텔)\n[집합건물 철근콘크리트구조 29.79㎡]"
658d35520b3dec65eea4176b,서울서부지방법원,서울서부지방법원\n2022타경50594,"서울특별시 은평구 갈현로15길 7-16, 1층102호\n[집합건물 철근콘크리트조 52.1㎡]"
658d35520b3dec65eea4176d,서울서부지방법원,서울서부지방법원\n2022타경51528,"서울특별시 은평구 갈현로23길 34-8, 5층502호 (갈현동,현우하이빌)\n[집합건물 철근콘크리트구조 39.15㎡]"
658d35520b3dec65eea4176f,서울서부지방법원,서울서부지방법원\n2022타경52941,"서울특별시 마포구 성미산로27길 38, 6층604호 (연남동,삼정도나빌)\n[집합건물 철근콘크리트구조 22.97㎡]"
658d35520b3dec65eea41771,서울서부지방법원,서울서부지방법원\n2022타경53944,"서울특별시 은평구 진흥로 114, 6층602호 (녹번동,에스클래스)\n[집합건물 철근콘크리트구조 26.48㎡]"
658d35520b3dec65eea41773,서울서부지방법원,서울서부지방법원\n2022타경54053,"서울특별시 마포구 성미산로27길 38, 2층201호 (연남동,삼정도나빌)\n[집합건물 철근콘크리트구조 41.11㎡]"
658d35520b3dec65eea41775,서울서부지방법원,서울서부지방법원\n2022타경54213\n2023타경55381\n(중복)\n2023타경1926\n(병합),"서울특별시 은평구 북한산로 271-7\n[건물 철근콘크리트구조 철근콘크리트 경사슬래브지붕 2층 제2종 근린생활시설 및 단독주택 1층 137.1㎡ 2층 94.29㎡ (용도:1층-제2종근린생활시설,2층-주택)]\n서울특별시 은평구 진관동 296-10\n[토지 대 330㎡]"
658d35520b3dec65eea41777,서울서부지방법원,서울서부지방법원\n2022타경54213\n2023타경55381\n(중복)\n2023타경1926\n(병합),서울특별시 은평구 진관동 296-11\n[토지 잡종지 418㎡]\n서울특별시 은평구 진관동 296-17\n[토지 잡종지 35㎡]\n서울특별시 은평구 진관동 295-9\n[토지 도로 1423㎡ 갑구 35번 9333분의 958 이정준지분 전부]
658d35520b3dec65eea41779,서울서부지방법원,서울서부지방법원\n2022타경54596,"서울특별시 은평구 가좌로 191, 2층202호 (응암동,진성위메이드)\n[집합건물 철근콘크리트구조 42.64㎡]"
658d35520b3dec65eea4177b,서울서부지방법원,서울서부지방법원\n2022타경54701,"서울특별시 은평구 연서로 133-1, 5층502호 (구산동,플러스빌)\n[집합건물 철근콘크리트구조 59.96㎡]"
658d35520b3dec65eea4177d,서울서부지방법원,서울서부지방법원\n2022타경55186,"서울특별시 서대문구 연희로 233, 105동 1층 101호 (연희동,연희미다스파크)\n[집합건물 철근콘크리트조 321.67㎡]"
658d35520b3dec65eea4177f,서울서부지방법원,서울서부지방법원\n2022타경55810,"서울특별시 마포구 성산로6길 37, 5층502호 (성산동,어반하우스)\n[집합건물 철근콘크리트구조 29.89㎡]"
658d35520b3dec65eea41781,서울서부지방법원,서울서부지방법원\n2022타경55926\n2023타경190\n(병합),서울특별시 마포구 당인동 28-18\n[토지 대 119㎡ 갑구 3번 2분의 1 김성희지분 전부]\n서울특별시 마포구 와우산로3길 41\n[건물 벽돌조 세멘기와지붕 단층주택 46.68㎡ 지하실 10.58㎡ 갑구 5번 2분의 1 김성희지분 전부]
658d35520b3dec65eea41783,서울서부지방법원,서울서부지방법원\n2022타경56141,"서울특별시 은평구 갈현로15길 7-6, 4층402호\n[집합건물 철근콘크리트조 33.31㎡ 경량철골구조 44.35㎡]"
658d35520b3dec65eea41785,서울서부지방법원,서울서부지방법원\n2022타경56196,"서울특별시 은평구 서오릉로18길 33-25, 102동 2층202호 (갈현동,행복마을)\n[집합건물 철근콘크리트구조 54.44㎡]"
658d35520b3dec65eea41787,서울서부지방법원,서울서부지방법원\n2022타경56363,"서울특별시 은평구 가좌로7길 9-12, 2층201호 (응암동,태경쉐르빌)\n[집합건물 철근콘크리트구조 29.52㎡]"
658d35520b3dec65eea41789,서울서부지방법원,서울서부지방법원\n2022타경56721,"서울특별시 은평구 응암로21가길 1-7, 2층201호 (응암동,씨에스아르체)\n[집합건물 철근콘크리드구조 46.43㎡]"
658d35520b3dec65eea4178b,서울서부지방법원,서울서부지방법원\n2022타경57052,"서울특별시 용산구 회나무로13가길 16, 6층702호 (이태원동,어반메시 남산)\n[집합건물 철근콘크리트구조 아파트 81.735㎡]"
658d35520b3dec65eea4178d,서울서부지방법원,서울서부지방법원\n2022타경57144,"서울특별시 마포구 숭문길 106, 103동 12층1206호 (염리동,상록아파트)\n[집합건물 철근콘크리트조 58.71㎡]"
658d35520b3dec65eea4178f,서울서부지방법원,서울서부지방법원\n2022타경57250,"서울특별시 은평구 은평로21길 34-5, 8층801호 (녹번동,시니어캐슬 클라시온)\n[집합건물 철근콘크리트조 67.470㎡]"
658d35520b3dec65eea41791,서울서부지방법원,서울서부지방법원\n2022타경57298,"서울특별시 은평구 연서로37가길 10-4, 비동 4층401호 (불광동,골드리움)\n[집합건물 철근콘크리트구조 18.39㎡]"
658d35520b3dec65eea41793,서울서부지방법원,서울서부지방법원\n2022타경57335,"서울특별시 은평구 연서로19길 26-12, 5층501호 (갈현동,브라운스톤빌)\n[집합건물 철근콘크리트구조 30.81㎡]"
658d35520b3dec65eea41795,서울서부지방법원,서울서부지방법원\n2022타경57359,"서울특별시 은평구 갈현로 295-6, 5층501호 (갈현동,천지월드빌)\n[집합건물 철근콘크리트구조 64.53㎡]"
658d35520b3dec65eea41797,서울서부지방법원,서울서부지방법원\n2022타경57564,"서울특별시 은평구 백련산로 9-25, 에이동 6층602호 (응암동,아이안빌)\n[집합건물 철근콘크리트구조 53.49㎡]"
658d35520b3dec65eea41799,서울서부지방법원,서울서부지방법원\n2022타경57601,"서울특별시 서대문구 통일로 319, 106동 11층1101호 (홍제동,홍제삼성래미안아파트)\n[집합건물 철근콘크리트 벽식구조 32.76㎡]"
658d35530b3dec65eea4179b,서울서부지방법원,서울서부지방법원\n2023타경138,"서울특별시 은평구 가좌로9길 12-14, 3층302호 (응암동,한울스페이스5)\n[집합건물 철근콘크리트구조 24.78㎡]"
658d35530b3dec65eea4179d,서울서부지방법원,서울서부지방법원\n2023타경343,"서울특별시 마포구 마포대로4가길 56, 101동 2층에이201호 (마포동,오성드림빌)\n[집합건물 철근콘크리트구조 75.36㎡]"
658d35530b3dec65eea4179f,서울서부지방법원,서울서부지방법원\n2023타경497,"서울특별시 서대문구 연희로41가길 45-43, 201호\n[집합건물 철근콘크리트구조 27.17㎡]"
658d35530b3dec65eea417a1,서울서부지방법원,서울서부지방법원\n2023타경688,"서울특별시 서대문구 이화여대1길 10, 3층3151호 (대현동,예스에이피엠)\n[집합건물 철골철근콘크리트구조 3.800㎡]"
658d35530b3dec65eea417a3,서울서부지방법원,서울서부지방법원\n2023타경701,"서울특별시 서대문구 이화여대1길 10, 2층2080호 (대현동,예스에이피엠)\n[집합건물 철골철근콘크리트구조 5.200㎡]"
658d35530b3dec65eea417a5,서울서부지방법원,서울서부지방법원\n2023타경732,"서울특별시 서대문구 이화여대1길 10, 3층3129호 (대현동,예스에이피엠)\n[집합건물 철골철근콘크리트구조 3.800㎡]\n서울특별시 서대문구 이화여대1길 10, 3층3130호 (대현동,예스에이피엠)\n[집합건물 철골철근콘크리트구조 3.800㎡]"
658d35530b3dec65eea417a7,서울서부지방법원,서울서부지방법원\n2023타경831,"서울특별시 서대문구 이화여대1길 10, 3층3170호 (대현동,예스에이피엠)\n[집합건물 철골철근콘크리트구조 3.800㎡]\n서울특별시 서대문구 이화여대1길 10, 3층3171호 (대현동,예스에이피엠)\n[집합건물 철골철근콘크리트구조 3.800㎡]"
658d35530b3dec65eea417a9,서울서부지방법원,서울서부지방법원\n2023타경862,"서울특별시 은평구 갈현로25길 29-1, 4층402호 (갈현동,수성렉스빌)\n[집합건물 철근콘크리트구조 55.55㎡]"
658d35530b3dec65eea417ab,서울서부지방법원,서울서부지방법원\n2023타경923\n2023타경3694\n(중복),"서울특별시 서대문구 북아현로1가길 20, 104동 3층 302호 (북아현동,이편한세상신촌)\n[집합건물 철근콘크리트구조 59.85㎡]"
658d35530b3dec65eea417ad,서울서부지방법원,서울서부지방법원\n2023타경947,서울특별시 용산구 용산동2가 29\n[토지 대 353㎡ 갑구 18번 2분의1 백승민지분 전부]
658d35530b3dec65eea417af,서울서부지방법원,서울서부지방법원\n2023타경1094,"서울특별시 서대문구 이화여대1길 10, 지1층비1109호 (대현동,예스에이피엠)\n[집합건물 철골철근콘크리트구조 3.800㎡]\n서울특별시 서대문구 이화여대1길 10, 지1층비1110호 (대현동,예스에이피엠)\n[집합건물 철골철근콘크리트구조 3.800㎡]"
658d35530b3dec65eea417b1,서울서부지방법원,서울서부지방법원\n2023타경1186,"서울특별시 마포구 동교로17길 46-16, 5층 501호\n[집합건물 철근콘크리트조 77.15㎡]"
